company_id,created_at,event_type,asset_id,trial_id,evidence_id,payload_json
jnj,,trial_added,,62,65,"{""nct_id"": ""NCT06260163"", ""title"": ""A Phase 3 Randomized, Open-label Induction, Double-blind Maintenance, Parallel-group, Multicenter Protocol to Evaluate the Efficacy, Safety, and Pharmacokinetics of Guselkumab in Pediatric Participants With Moderately to Severely Active Ulcerative Colitis""}"
jnj,,trial_added,,63,66,"{""nct_id"": ""NCT05923073"", ""title"": ""A Phase 3, Multicenter, Randomized, Platform Study of p19 Inhibition of the IL-23 Pathway to Establish Efficacy in Pediatric Crohn's Disease""}"
jnj,,trial_added,,64,67,"{""nct_id"": ""NCT04936308"", ""title"": ""A Phase 3B, Multicenter, Randomized, Double-blind, Placebo-controlled Study Evaluating the Efficacy and Safety of Guselkumab Administered Subcutaneously in Participants With Active Psoriatic Arthritis Who Had an Inadequate Response and/or Intolerance to One Prior Anti-Tumor Necrosis Factor Alpha Agent""}"
jnj,,trial_added,,65,68,"{""nct_id"": ""NCT05528510"", ""title"": ""A Phase 3, Randomized, Double-blind, Placebo-controlled, Parallel-group, Multicenter Study to Evaluate the Efficacy and Safety of Guselkumab Subcutaneous Induction Therapy in Participants With Moderately to Severely Active Ulcerative Colitis""}"
jnj,,trial_added,,66,69,"{""nct_id"": ""NCT07302360"", ""title"": ""Guselkumab Real-world Effectiveness Among Bio-NaÏve Patients With Moderate-to-severe Ulcerative Colitis in China: A Multicenter, Non-interventional, Prospective Study""}"
jnj,,trial_added,,67,70,"{""nct_id"": ""NCT05197049"", ""title"": ""A Randomized, Double-blind, Placebo-controlled, Parallel-group, Multicenter Study to Evaluate the Efficacy and Safety of Guselkumab Subcutaneous Induction Therapy in Participants With Moderately to Severely Active Crohn's Disease""}"
jnj,,trial_added,,68,71,"{""nct_id"": ""NCT04882098"", ""title"": ""A Phase 3b, Multicenter, Randomized, Double-blind, Placebo-controlled Study Evaluating the Efficacy and Safety of Subcutaneously Administered Guselkumab in Improving the Signs and Symptoms and Inhibiting Radiographic Progression in Participants With Active Psoriatic Arthritis""}"
jnj,,trial_added,,69,72,"{""nct_id"": ""NCT06651489"", ""title"": ""Efficacy of Guselkumab in the Treatment of Hailey Hailey Disease: An Open-label, Proof of Concept Study""}"
jnj,,trial_added,,70,73,"{""nct_id"": ""NCT07255781"", ""title"": ""Shared Mechanisms Contributing to Non-Alcoholic Fatty Liver Disease (NAFLD) and Psoriatic Disease (PD) Severity With Guselkumab Therapy [EMERGE]""}"
jnj,,trial_added,,71,74,"{""nct_id"": ""NCT05669833"", ""title"": ""Guselkumab vs Golimumab in PsA TNF Inadequate Responder Patients: a Pragmatic Trial (EVOLUTION)""}"
jnj,,trial_added,,72,75,"{""nct_id"": ""NCT05004727"", ""title"": ""Preventing Arthritis in a Multi-Center Psoriasis At-Risk Cohort""}"
jnj,,trial_added,,73,76,"{""nct_id"": ""NCT06586281"", ""title"": ""Elucidating Shared Mechanisms Contributing to Non-Alcoholic Fatty Liver Disease (NAFLD) and Psoriatic Arthritis (PsA) Disease Severity With Guselkumab Therapy""}"
jnj,,trial_added,,74,77,"{""nct_id"": ""NCT06563323"", ""title"": ""A Single-arm Open-label Study Assessing Short-term (Week 6, 16) and Long-term (Week 32) Efficacy of Guselkumab in Adult Participants With Pyoderma Gangrenosum""}"
jnj,,trial_added,,75,78,"{""nct_id"": ""NCT04645355"", ""title"": ""Immunogenetic Profiling of Guselkumab for the Treatment of Plaque and Guttate Psoriasis""}"
jnj,,trial_added,,76,79,"{""nct_id"": ""NCT05858632"", ""title"": ""Immune Spatial Features of Guselkumab Cutaneous Response""}"
jnj,,trial_added,,77,80,"{""nct_id"": ""NCT03596645"", ""title"": ""A Phase 3 Randomized, Open-Label Study to Assess the Efficacy, Safety, and Pharmacokinetics of Golimumab Treatment, a Human Anti-TNFα Monoclonal Antibody, Administered Subcutaneously in Pediatric Participants With Moderately to Severely Active Ulcerative Colitis""}"
jnj,,trial_added,,78,81,"{""nct_id"": ""NCT07196748"", ""title"": ""A Phase 3 Randomized, Double-blind, Placebo-Controlled, Parallel Group, Multicenter Protocol in Adults With an Open Label Study in Adolescents to Evaluate the Efficacy and Safety of Induction and Maintenance Therapy With Icotrokinra in Participants With Moderately to Severely Active Ulcerative Colitis""}"
jnj,,trial_added,,79,82,"{""nct_id"": ""NCT00606346"", ""title"": ""A Multicenter, Prospective, Long-term, Observational Registry of Pediatric Patients With Inflammatory Bowel Disease""}"
jnj,,trial_added,,80,83,"{""nct_id"": ""NCT02808780"", ""title"": ""Long-term Exposure Registry of Adult Patients With Moderate-to-Severe Ulcerative Colitis""}"
jnj,,trial_added,,81,84,"{""nct_id"": ""NCT06049017"", ""title"": ""A Phase 2b Multicenter, Randomized, Placebo- Controlled, Dose-Ranging Study to Evaluate the Efficacy and Safety of JNJ-77242113 for the Treatment of Moderately to Severely Active Ulcerative Colitis""}"
jnj,,trial_added,,82,85,"{""nct_id"": ""NCT07191106"", ""title"": ""Pilot Feasibility and Impact Study of a Remote Adapted Physical Activity Program on the Quality of Life of Patients With Inflammatory Bowel Disease (IBD)""}"
jnj,,trial_added,,83,86,"{""nct_id"": ""NCT06251076"", ""title"": ""Outpatient-based Teclistamab Step-up Dosing in Patients With Relapsed/Refractory Multiple Myeloma: Process Development in Academic and Community Centres, and Evaluating Impact on Caregiver Burden""}"
jnj,,trial_added,,84,87,"{""nct_id"": ""NCT07110844"", ""title"": ""A Phase 2 Clinical Trial of Teclistamab and Daratumumab in Previously Untreated AL Amyloidosis""}"
jnj,,trial_added,,85,88,"{""nct_id"": ""NCT06477783"", ""title"": ""Prospective Observational Study on the Clinical Efficacy of Teclistamab in Patients With Relapsed and Refractory Multiple Myeloma in Belgium""}"
jnj,,trial_added,,86,89,"{""nct_id"": ""NCT07227454"", ""title"": ""A Double-blind, Randomized, Psychoactive Placebo-controlled Study to Evaluate the Efficacy and Safety of Intranasal Esketamine 84 mg in Addition to Comprehensive Standard of Care for the Rapid Reduction of the Symptoms of Major Depressive Disorder in Adolescent Participants With Acute Suicidal Ideation or Behavior""}"
jnj,,trial_added,,87,90,"{""nct_id"": ""NCT07053345"", ""title"": ""An Interventional, Open-label, Single Arm, Multicenter Study to Evaluate the Efficacy and Safety of Esketamine Nasal Spray in Korean Participants With Treatment-Resistant Depression(TRD)""}"
jnj,,trial_added,,88,91,"{""nct_id"": ""NCT06103760"", ""title"": ""Positioning of Esketamine Treatment in the Real-world Management of Depression""}"
jnj,,trial_added,,89,92,"{""nct_id"": ""NCT06266663"", ""title"": ""Social Determinants of Health, Medication Use, and Quality of Life in Inflammatory Bowel Disease""}"
jnj,,trial_added,,90,93,"{""nct_id"": ""NCT03901963"", ""title"": ""A Randomized Study of Daratumumab Plus Lenalidomide Versus Lenalidomide Alone as Maintenance Treatment in Patients With Newly Diagnosed Multiple Myeloma Who Are Minimal Residual Disease Positive After Frontline Autologous Stem Cell Transplant""}"
jnj,,trial_added,,91,94,"{""nct_id"": ""NCT03462719"", ""title"": ""A Randomized, Open-label, Phase 3 Study of the Combination of Ibrutinib Plus Venetoclax Versus Chlorambucil Plus Obinutuzumab for the First-line Treatment of Subjects With Chronic Lymphocytic Leukemia (CLL)/Small Lymphocytic Lymphoma (SLL).""}"
jnj,,trial_added,,92,95,"{""nct_id"": ""NCT03390504"", ""title"": ""A Phase 3 Study of Erdafitinib Compared With Vinflunine or Docetaxel or Pembrolizumab in Subjects With Advanced Urothelial Cancer and Selected FGFR Gene Aberrations""}"
jnj,,trial_added,,93,96,"{""nct_id"": ""NCT02365597"", ""title"": ""A Phase 2, Two-arm Multicenter, Open-Label Study to Determine the Efficacy and the Safety of Two Different Dose Regimens of a Pan-FGFR Tyrosine Kinase Inhibitor JNJ-42756493 in Subjects With Metastatic or Surgically Unresectable Urothelial Cancer With FGFR Genomic Alterations""}"
jnj,,trial_added,,94,97,"{""nct_id"": ""NCT03301220"", ""title"": ""A Phase 3 Randomized, Multicenter Study of Subcutaneous Daratumumab Versus Active Monitoring in Subjects With High-Risk Smoldering Multiple Myeloma""}"
jnj,,trial_added,,95,98,"{""nct_id"": ""NCT03881098"", ""title"": ""The Lung PCA: A Multi-Dimensional Atlas of Pulmonary Premalignancy""}"
jnj,,trial_added,,96,99,"{""nct_id"": ""NCT05289687"", ""title"": ""A Phase II Study of Daratumumab-Hyaluronidase for Chemotherapy-Relapsed/Refractory Minimal Residual Disease (MRD) in T Cell Acute Lymphoblastic Leukemia (T-ALL""}"
jnj,,trial_added,,97,100,"{""nct_id"": ""NCT06193863"", ""title"": ""Special Drug Use Investigation of Rivaroxaban in Pediatric Patients With Congenital Heart Disease (CHD) Who Had Undergone the Fontan Procedure""}"
jnj,,trial_added,,98,101,"{""nct_id"": ""NCT05316155"", ""title"": ""Phase 1/2 Study of Erdafitinib Intravesical Delivery System (TAR-210) in Participants With Non-Muscle-Invasive or Muscle-Invasive Bladder Cancer""}"
jnj,,trial_added,,99,102,"{""nct_id"": ""NCT05900388"", ""title"": ""Xarelto Paediatric VTE PASS Drug Utilization Study: An Observational, Longitudinal, Multi-source Drug Utilization Safety Study to Evaluate the Drug Use Patterns and Safety of Rivaroxaban Oral Suspension in Children Under Two Years With Venous Thromboembolism""}"
jnj,,trial_added,,100,103,"{""nct_id"": ""NCT05601973"", ""title"": ""A Multicentre Single-arm Phase II Trial of Amivantamab, Lazertinib Plus Bevacizumab in Patients With EGFR-mutant Advanced NSCLC With Progression on Previous Third-generation EGFR-TKI""}"
jnj,,trial_added,,101,104,"{""nct_id"": ""NCT07227025"", ""title"": ""A Phase 1/2 Study Evaluating the Safety and Efficacy of Amivantamab and Olomorasib Combination Therapy in Metastatic Non-small Cell Lung Cancer""}"
jnj,,trial_added,,102,105,"{""nct_id"": ""NCT05379595"", ""title"": ""A Phase 1b/2, Open-Label Study of Amivantamab Monotherapy and in Addition to Standard-of-Care Chemotherapy in Participants With Advanced or Metastatic Colorectal Cancer""}"
jnj,,trial_added,,103,106,"{""nct_id"": ""NCT07276399"", ""title"": ""A Phase 3, Randomized, Open-Label, Multicenter Study of Amivantamab in Addition to Carboplatin and Pembrolizumab, Compared to Standard of Care Platinum and Pembrolizumab and 5-FU, in Participants With Treatment-Naïve Recurrent/Metastatic Head and Neck Squamous Cell Carcinoma""}"
jnj,,trial_added,,104,107,"{""nct_id"": ""NCT07225946"", ""title"": ""A Phase 3 Randomized, Open-label Study of Pasritamig (JNJ-78278343), a T-cell-redirecting Agent Targeting Human Kallikrein 2, With Docetaxel Versus Docetaxel for Metastatic Castration-resistant Prostate Cancer""}"
jnj,,trial_added,,105,108,"{""nct_id"": ""NCT06095089"", ""title"": ""A Phase 1 Study of JNJ-87189401 (PSMA-CD28 Bispecific Antibody) Combined With JNJ-78278343 (KLK2-CD3 Bispecific Antibody) for Advanced Prostate Cancer""}"
jnj,,trial_added,,106,109,"{""nct_id"": ""NCT07319871"", ""title"": ""A Phase 1b Study of Pasritamig (JNJ-78278343), a T-cell Redirecting Agent Targeting Human Kallikrein 2 (KLK2), in Combination With JNJ-86974680, an A2a Receptor (A2aR) Antagonist, for Prostate Cancer""}"
jnj,,trial_added,,107,110,"{""nct_id"": ""NCT07082920"", ""title"": ""A Phase 1b Study of JNJ-78278343, a T-cell Redirecting Agent Targeting Human Kallikrein 2 (KLK2), in Combination With JNJ-95298177, an Antibody Drug Conjugate Targeting Prostate Specific Membrane Antigen, for Prostate Cancer""}"
jnj,,trial_added,,108,111,"{""nct_id"": ""NCT07164443"", ""title"": ""A Phase 3 Randomized, Double-blind, Placebo-controlled Study of Pasritamig (JNJ-78278343), a T Cell Redirecting Agent Targeting Human Kallikrein 2, + Best Supportive Care Versus Best Supportive Care for Metastatic Castration-resistant Prostate Cancer""}"
jnj,,trial_added,,109,112,"{""nct_id"": ""NCT05421663"", ""title"": ""A Phase 1b/2, Multicenter, Open-label, Study of JNJ-90014496, an Autologous CD19/CD20 Bi-specific CAR-T Cell Therapy in Adult Participants With B-cell Non-Hodgkin Lymphoma""}"
jnj,,trial_added,,110,113,"{""nct_id"": ""NCT05201781"", ""title"": ""Long-term Follow-up Study for Participants Previously Treated With Ciltacabtagene Autoleucel""}"
jnj,,trial_added,,111,114,"{""nct_id"": ""NCT07149857"", ""title"": ""A Phase 2 Multicohort Trial to Further Characterize the Efficacy and Safety of Ciltacabtagene Autoleucel""}"
jnj,,trial_added,,112,115,"{""nct_id"": ""NCT06577025"", ""title"": ""A Phase 2, Open-label Study to Evaluate the Efficacy and Safety of Different Sequences of Ciltacabtagene Autoleucel (Cilta-cel), Talquetamab SC in Combination With Daratumumab SC (Tal-D) and Teclistamab SC in Combination With Daratumumab SC (Tec-D) Following Induction With Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) in Participants With Standard-risk Newly Diagnosed Multiple Myeloma""}"
jnj,,trial_added,,113,116,"{""nct_id"": ""NCT04923893"", ""title"": ""A Phase 3 Randomized Study Comparing Bortezomib, Lenalidomide and Dexamethasone (VRd) Followed by Ciltacabtagene Autoleucel, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA Versus Bortezomib, Lenalidomide, and Dexamethasone (VRd) Followed by Lenalidomide and Dexamethasone (Rd) Therapy in Participants With Newly Diagnosed Multiple Myeloma for Whom Hematopoietic Stem Cell Transplant is Not Planned as Initial Therapy""}"
jnj,,trial_added,,114,117,"{""nct_id"": ""NCT04133636"", ""title"": ""A Phase 2, Multicohort Open-Label Study of JNJ-68284528, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA in Subjects With Multiple Myeloma""}"
jnj,,trial_added,,115,118,"{""nct_id"": ""NCT06550895"", ""title"": ""A Phase 2, Open-Label, Multicenter Study of Ciltacabtagene Autoleucel and Talquetamab for the Treatment of Participants With High-Risk Multiple Myeloma""}"
jnj,,trial_added,,116,119,"{""nct_id"": ""NCT04181827"", ""title"": ""A Phase 3 Randomized Study Comparing JNJ-68284528, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA, Versus Pomalidomide, Bortezomib and Dexamethasone (PVd) or Daratumumab, Pomalidomide and Dexamethasone (DPd) in Subjects With Relapsed and Lenalidomide-Refractory Multiple Myeloma""}"
jnj,,trial_added,,117,120,"{""nct_id"": ""NCT05257083"", ""title"": ""A Phase 3 Randomized Study Comparing Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) Followed by Ciltacabtagene Autoleucel Versus Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) Followed by Autologous Stem Cell Transplant (ASCT) in Participants With Newly Diagnosed Multiple Myeloma Who Are Transplant Eligible""}"
jnj,,trial_added,,118,121,"{""nct_id"": ""NCT05767359"", ""title"": ""CAR- PRISM (PRecision Intervention Smoldering Myeloma): A Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA in High-Risk Smoldering Myeloma""}"
jnj,,trial_added,,119,122,"{""nct_id"": ""NCT07295951"", ""title"": ""An Open-Label Study to Investigate the Absorption, Metabolism, And Excretion (AME) Of 14C-Bleximenib (JNJ-75276617) in Participants With Acute Leukemia""}"
jnj,,trial_added,,120,123,"{""nct_id"": ""NCT04811560"", ""title"": ""A Phase 1/2, First-in-Human Study of the Menin-KMT2A (MLL1) Inhibitor Bleximenib in Participants With Acute Leukemia (cAMeLot-1)""}"
jnj,,trial_added,,121,124,"{""nct_id"": ""NCT06852222"", ""title"": ""A Phase 3 Randomized, Double-Blind, Placebo-Controlled, Study of Bleximenib, Venetoclax and Azacitidine for the Treatment of Participants With Newly Diagnosed Acute Myeloid Leukemia Harboring KMT2A Rearrangements or NPM1 Mutations Who Are Ineligible for Intensive Chemotherapy""}"
jnj,,trial_added,,122,125,"{""nct_id"": ""NCT05453903"", ""title"": ""A Phase 1b Study of Bleximenib in Combination With AML-Directed Therapies for Participants With Acute Myeloid Leukemia Harboring KMT2A or NPM1 Alterations""}"
jnj,,trial_added,,123,126,"{""nct_id"": ""NCT05243797"", ""title"": ""Phase 3 Study of Teclistamab in Combination With Lenalidomide and Teclistamab Alone Versus Lenalidomide Alone in Participants With Newly Diagnosed Multiple Myeloma as Maintenance Therapy Following Autologous Stem Cell Transplantation - MajesTEC-4""}"
jnj,,trial_added,,124,127,"{""nct_id"": ""NCT04557098"", ""title"": ""A Phase 1/2, First-in-Human, Open-Label, Dose Escalation Study of Teclistamab, a Humanized BCMA x CD3 Bispecific Antibody, in Subjects With Relapsed or Refractory Multiple Myeloma""}"
jnj,,trial_added,,125,128,"{""nct_id"": ""NCT05338775"", ""title"": ""A Phase 1b Study of Bispecific T Cell Redirection Antibodies in Combination With Checkpoint Inhibition for the Treatment of Participants With Relapsed or Refractory Multiple Myeloma""}"
jnj,,trial_added,,126,129,"{""nct_id"": ""NCT03145181"", ""title"": ""A Phase 1, First-in-Human, Open-Label, Dose Escalation Study of Teclistamab, a Humanized BCMA x CD3 Bispecific Antibody in Subjects With Relapsed or Refractory Multiple Myeloma""}"
jnj,,trial_added,,127,130,"{""nct_id"": ""NCT05552222"", ""title"": ""A Phase 3 Randomized Study Comparing Teclistamab in Combination With Daratumumab SC and Lenalidomide (Tec-DR) and Talquetamab in Combination With Daratumumab SC and Lenalidomide (Tal-DR) Versus Daratumumab SC, Lenalidomide, and Dexamethasone (DRd) in Participants With Newly Diagnosed Multiple Myeloma Who Are Either Ineligible or Not Intended for Autologous Stem Cell Transplant as Initial Therapy""}"
jnj,,trial_added,,128,131,"{""nct_id"": ""NCT05083169"", ""title"": ""A Phase 3 Randomized Study Comparing Teclistamab in Combination With Daratumumab SC (Tec-Dara) Versus Daratumumab SC, Pomalidomide, and Dexamethasone (DPd) or Daratumumab SC, Bortezomib, and Dexamethasone (DVd) in Participants With Relapsed or Refractory Multiple Myeloma""}"
jnj,,trial_added,,129,132,"{""nct_id"": ""NCT04586426"", ""title"": ""A Phase 1b/2 Dose Escalation and Expansion Study of the Combination of the Bispecific T Cell Redirection Antibodies Talquetamab and Teclistamab in Participants With Relapsed or Refractory Multiple Myeloma""}"
jnj,,trial_added,,130,133,"{""nct_id"": ""NCT06425991"", ""title"": ""A Phase 1 Randomized, Open Label Pharmacokinetic Comparability Study Comparing Pre- and Post-change Teclistamab in Participants With Relapsed/Refractory Multiple Myeloma""}"
jnj,,trial_added,,131,134,"{""nct_id"": ""NCT05572515"", ""title"": ""A Phase 3 Randomized Study Comparing Teclistamab Monotherapy Versus Pomalidomide, Bortezomib, Dexamethasone (PVd) or Carfilzomib, Dexamethasone (Kd) in Participants With Relapsed or Refractory Multiple Myeloma Who Have Received 1 to 3 Prior Lines of Therapy, Including an Anti-CD38 Monoclonal Antibody and Lenalidomide""}"
jnj,,trial_added,,132,135,"{""nct_id"": ""NCT04722146"", ""title"": ""A Multi-arm Phase 1b Study of Teclistamab With Other Anticancer Therapies in Participants With Multiple Myeloma""}"
jnj,,trial_added,,133,136,"{""nct_id"": ""NCT04108195"", ""title"": ""A Phase 1b Study of Subcutaneous Daratumumab Regimens in Combination With Bispecific T Cell Redirection Antibodies for the Treatment of Subjects With Multiple Myeloma""}"
jnj,,trial_added,,134,137,"{""nct_id"": ""NCT04696809"", ""title"": ""A Phase 1/2 Study of JNJ-64007957, a Humanized BCMA * CD3 Bispecific Antibody in Japanese Patients With Relapsed or Refractory Multiple Myeloma""}"
jnj,,trial_added,,135,138,"{""nct_id"": ""NCT07105059"", ""title"": ""Teclistamab and Mezigdomide for Relapsed/Refractory Multiple Myeloma""}"
jnj,,trial_added,,136,139,"{""nct_id"": ""NCT07030517"", ""title"": ""An Open Label, Multicenter, Phase IV Study of Teclistamab to Evaluate Its Safety in Indian Participants With Relapsed and Refractory Multiple Myeloma Who Have Previously Received at Least 3 Prior Lines of Therapy Including an Immunomodulatory Agent, a Proteasome Inhibitor and an Anti-CD38 Antibody and Have Demonstrated Disease Progression on the Last Therapy""}"
jnj,,trial_added,,137,140,"{""nct_id"": ""NCT05231629"", ""title"": ""MRD-Guided Sequential Therapy For Deep Response in Newly Diagnosed Multiple Myeloma - MASTER-2 Trial""}"
jnj,,trial_added,,138,141,"{""nct_id"": ""NCT05695508"", ""title"": ""A Phase 2 Study to Evaluate Safety and Efficacy of Teclistamab-, Talquetamab-, and JNJ-79635322-based Combination Regimens in Participants With Newly Diagnosed Transplant Eligible Multiple Myeloma""}"
jnj,,trial_added,,139,142,"{""nct_id"": ""NCT07258511"", ""title"": ""A Phase 3 Randomized Study Comparing JNJ-79635322 and an Anti-BCMAxCD3 Bispecific Antibody in Participants With Relapsed or Refractory Multiple Myeloma Who Have Received at Least 3 Prior Lines of Therapy Including a PI, an IMiD, and an Anti CD38 Antibody""}"
jnj,,trial_added,,140,143,"{""nct_id"": ""NCT06649695"", ""title"": ""A Phase II Trial of Teclistamab in Participants With Previously Treated Immunoglobulin Light-chain (AL) Amyloidosis""}"
jnj,,trial_added,,141,144,"{""nct_id"": ""NCT05572229"", ""title"": ""A Phase 2 Study of Teclistamab in Combination With Daratumumab or Lenalidomide in Elderly Patients With Newly Diagnosed Multiple Myeloma""}"
jnj,,trial_added,,142,145,"{""nct_id"": ""NCT06993675"", ""title"": ""Improving MRD Negativity Rates in Newly Diagnosed Multiple Myeloma Patients: a Response-adaptive Approach of Consolidation With One or Two Bispecific T-cell Engagers Against GPRC5D or BCMA""}"
jnj,,trial_added,,143,146,"{""nct_id"": ""NCT07107529"", ""title"": ""EFfIcacy and Tolerability of FIXed Duration Teclistamab and Talquetamab FOR FRAIL Patients With Newly Diagnosed Multiple Myeloma (2 Cohort Study) - the EMN 37 FITFIX FOR FRAIL Trial""}"
jnj,,trial_added,,144,147,"{""nct_id"": ""NCT06062537"", ""title"": ""Analysis of Effectiveness and Safety of Teclistamab in Relapsed and Refractory Multiple Myeloma Patients: a Collaborative Janssen - IFM Study IFM 2023-01: TEC-CARE""}"
jnj,,trial_added,,145,148,"{""nct_id"": ""NCT05469893"", ""title"": ""Immuno-PRISM (PRecision Intervention Smoldering Myeloma): A Randomized Phase II Platform Study of Select Immunotherapies for High-Risk Smoldering Myeloma""}"
jnj,,trial_added,,146,149,"{""nct_id"": ""NCT05849610"", ""title"": ""An Open Label, Multicenter, Phase 2, Pilot Study, Evaluating Early Treatment With Bispecific T-cell Redirectors (Teclistamab and Talquetamab) in the Frontline Therapy of Newly Diagnosed High-risk Multiple Myeloma""}"
jnj,,trial_added,,147,150,"{""nct_id"": ""NCT06353022"", ""title"": ""Minimal Residual Disease-based Strategy with T-Cell Redirector After Treatment with Daratumumab, Bortezomib, Lenalidomide, and Dexamethasone (D-VRd) in Newly Diagnosed Multiple Myeloma: a Phase 2 (IFM 2022-01)""}"
jnj,,trial_added,,148,151,"{""nct_id"": ""NCT06100237"", ""title"": ""Teclistamab or Talquetamab in Combination With Daratumumab SC for High-Risk Smoldering Myeloma: A Clinical and Correlative Phase 2 Sequential Cohort Immuno-Oncology Study to REVIVE Early Myeloma""}"
jnj,,trial_added,,149,152,"{""nct_id"": ""NCT06505369"", ""title"": ""A Phase II Study Measuring MRD Negativity After Bispecific T-cell Redirectors Talquetamab and Teclistamab Consolidation in Sequence as Part of First Line Treatment in Transplant Eligible Multiple Myeloma Patients""}"
jnj,,trial_added,,150,153,"{""nct_id"": ""NCT05388669"", ""title"": ""A Phase 3, Open-label, Randomized Study of Lazertinib With Subcutaneous Amivantamab Compared With Intravenous Amivantamab in Patients With EGFR-mutated Advanced or Metastatic Non-small Cell Lung Cancer After Progression on Osimertinib and Chemotherapy""}"
jnj,,trial_added,,151,154,"{""nct_id"": ""NCT06662786"", ""title"": ""A Randomized, Open-label Phase 3 Study of Amivantamab and mFOLFOX6 or FOLFIRI Versus Cetuximab and mFOLFOX6 or FOLFIRI as First-line Treatment in Participants With KRAS/NRAS and BRAF Wild-type Unresectable or Metastatic Left-sided Colorectal Cancer""}"
jnj,,trial_added,,152,155,"{""nct_id"": ""NCT05908734"", ""title"": ""A Phase 1/2 Study Evaluating the Safety and Efficacy of Amivantamab and Cetrelimab Combination Therapy in Metastatic Non-small Cell Lung Cancer""}"
jnj,,trial_added,,153,156,"{""nct_id"": ""NCT06532032"", ""title"": ""A Phase 1/2 Study Evaluating the Safety and Efficacy of Amivantamab and Docetaxel Combination Therapy in Metastatic Non-small Cell Lung Cancer""}"
jnj,,trial_added,,154,157,"{""nct_id"": ""NCT05498428"", ""title"": ""A Phase 2, Open-Label, Parallel Cohort Study of Subcutaneous Amivantamab in Multiple Regimens in Patients With Advanced or Metastatic Solid Tumors Including EGFR-mutated Non-Small Cell Lung Cancer""}"
jnj,,trial_added,,155,158,"{""nct_id"": ""NCT06750094"", ""title"": ""A Randomized, Open-label Phase 3 Study of Amivantamab + FOLFIRI Versus Cetuximab/Bevacizumab + FOLFIRI in Participants With KRAS/NRAS and BRAF Wild-type Recurrent, Unresectable or Metastatic Colorectal Cancer Who Have Received Prior Chemotherapy""}"
jnj,,trial_added,,156,159,"{""nct_id"": ""NCT06667076"", ""title"": ""A Phase 2b, Open-Label, Two-cohort Study of Subcutaneous Amivantamab in Combination With Lazertinib as First-Line Treatment, or Subcutaneous Amivantamab in Combination With Platinum-Based Chemotherapy as Second-line Treatment, for Common EGFR-Mutated Locally Advanced or Metastatic Non-Small Cell Lung Cancer""}"
jnj,,trial_added,,157,160,"{""nct_id"": ""NCT06385080"", ""title"": ""A Phase 1b/2, Open-label Study of Amivantamab Monotherapy and Amivantamab in Addition to Other Therapeutic Agents in Participants With Head and Neck Squamous Cell Carcinoma""}"
jnj,,trial_added,,158,161,"{""nct_id"": ""NCT06120140"", ""title"": ""A Phase 2, Open-Label, Randomized Trial Evaluating the Impact of Enhanced Versus Standard Dermatologic Management on Selected Dermatologic Adverse Events Among Patients With Locally Advanced or Metastatic EGFR-Mutated NSCLC Treated First-Line With Amivantamab + Lazertinib""}"
jnj,,trial_added,,159,162,"{""nct_id"": ""NCT07230691"", ""title"": ""Prospective, Multi Country, Observational Study of Clinical Outcomes in EGFR-mutated, Advanced Non-Small Cell Lung Cancer (NSCLC) Patients Treated With Approved Amivantamab-containing Regimens Under Standard Clinical Practice""}"
jnj,,trial_added,,160,163,"{""nct_id"": ""NCT05488314"", ""title"": ""A Phase 1/2 Study Evaluating the Safety and Efficacy of Amivantamab and Capmatinib Combination Therapy in Unresectable Metastatic Non-small Cell Lung Cancer""}"
jnj,,trial_added,,161,164,"{""nct_id"": ""NCT02609776"", ""title"": ""A Phase 1, First-in-Human, Open-Label, Dose Escalation Study of JNJ-61186372, a Human Bispecific EGFR and cMet Antibody, in Subjects With Advanced Non-Small Cell Lung Cancer""}"
jnj,,trial_added,,162,165,"{""nct_id"": ""NCT05845671"", ""title"": ""A Phase 1 / 2, Open Label, Study of Amivantamab (JNJ-61186372) Among Participants With Advanced NSCLC Harboring ALK, ROS1, and RET Gene Fusions in Combination With Tyrosine Kinase Inhibitors""}"
jnj,,trial_added,,163,166,"{""nct_id"": ""NCT04606381"", ""title"": ""An Open-label, Multicenter, Dose Escalation Phase 1b Study to Assess the Safety and Pharmacokinetics of Subcutaneous Delivery of Amivantamab, a Human Bispecific EGFR and cMet Antibody for the Treatment of Advanced Solid Malignancies""}"
jnj,,trial_added,,164,167,"{""nct_id"": ""NCT04077463"", ""title"": ""An Open-label Phase 1/1b Study to Evaluate the Safety and Pharmacokinetics of JNJ-73841937 (Lazertinib), a Third Generation EGFR-TKI, as Monotherapy or in Combinations With JNJ-61186372, a Human Bispecific EGFR and cMet Antibody in Participants With Advanced Non-Small Cell Lung Cancer""}"
